type,title,url,meta
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU0Nw==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU0OA==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU0OQ==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU1MA==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU4MQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU4NA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU1Mw==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU1NA==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU1NQ==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-bst-ct/quiz/MzU1OA==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI1OA==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI1OQ==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2MA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2MQ==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2Mg==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2Mw==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2NA==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2NQ==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2Ng==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-heap-ct/quiz/NDI2Nw==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYwNA==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYwNQ==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYwNg==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYwOA==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYxMw==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYzNA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYyOQ==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYxNw==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYyMA==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-college-training/quiz/MzYyMQ==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQzNg==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQzNw==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQzOQ==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ1MQ==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ1Mg==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ1MA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ0NA==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ0OQ==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ1Mw==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-greedy-ct/quiz/MzQ0Nw==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxODk=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTA=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTE=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTI=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTM=,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTQ=,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTU=,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTY=,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTc=,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-backtracking-ct/quiz/MjMxOTg=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2Nw==,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ1Ng==,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ1OA==,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2Ng==,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ1OQ==,
quiz,Question6,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2OA==,
quiz,Question7,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2MQ==,
quiz,Question8,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ1MA==,
quiz,Question9,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2Mg==,
quiz,Question10,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-dp-ct/quiz/MzQ2NA==,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-trie-ct/quiz/NDM2ODU=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-trie-ct/quiz/NDM2ODY=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-trie-ct/quiz/NDM2ODc=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-trie-ct/quiz/NDM2ODg=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-trie-ct/quiz/NDM2ODk=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-segment-ct/quiz/NDM4MDE=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-segment-ct/quiz/NDM4MDI=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-segment-ct/quiz/NDM4MDM=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-segment-ct/quiz/NDM4MDQ=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-segment-ct/quiz/NDM4MDU=,
quiz,Question1,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-disjoint-set-ct/quiz/NDM3OTE=,
quiz,Question2,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-disjoint-set-ct/quiz/NDM3OTI=,
quiz,Question3,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-disjoint-set-ct/quiz/NDM3OTM=,
quiz,Question4,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-disjoint-set-ct/quiz/NDM3OTQ=,
quiz,Question5,https://www.geeksforgeeks.org/batch/dsa-jiit/track/quiz-disjoint-set-ct/quiz/NDM3OTU=,
